timestamp,axis1,axis2,axis3,steps,lux,inclineoff,inclinestanding,inclinesitting,inclinelying
2012-04-04T13:44:50Z,0,15,0,0,0,0,0,0,10
2012-04-04T13:45:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:45:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:45:20Z,273,435,193,2,0,0,10,0,0
2012-04-04T13:45:30Z,0,16,0,0,0,1,0,0,9
2012-04-04T13:45:40Z,0,73,8,0,0,4,0,0,6
2012-04-04T13:45:50Z,15,19,3,1,0,4,0,0,6
2012-04-04T13:46:00Z,32,104,2,1,0,4,0,0,6
2012-04-04T13:46:10Z,10,60,7,0,0,8,0,0,2
2012-04-04T13:46:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:46:30Z,281,575,392,4,0,0,10,0,0
2012-04-04T13:46:40Z,626,390,477,3,0,0,10,0,0
2012-04-04T13:46:50Z,437,158,246,1,0,0,10,0,0
2012-04-04T13:47:00Z,0,0,0,0,0,1,0,0,9
2012-04-04T13:47:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:47:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:47:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:47:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:47:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:48:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:48:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:48:20Z,0,0,0,0,0,1,0,0,9
2012-04-04T13:48:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:48:40Z,48,106,7,1,0,6,0,0,4
2012-04-04T13:48:50Z,455,689,429,4,0,0,10,0,0
2012-04-04T13:49:00Z,1195,535,689,4,0,0,10,0,0
2012-04-04T13:49:10Z,725,940,1208,10,25,0,10,0,0
2012-04-04T13:49:20Z,683,677,872,11,48,0,10,0,0
2012-04-04T13:49:30Z,231,273,225,3,0,0,10,0,0
2012-04-04T13:49:40Z,0,0,0,0,0,0,0,10,0
2012-04-04T13:49:50Z,73,352,129,1,0,0,10,0,0
2012-04-04T13:50:00Z,48,55,52,1,0,0,0,10,0
2012-04-04T13:50:10Z,0,8,0,0,0,0,0,10,0
2012-04-04T13:50:20Z,0,0,0,0,0,0,0,10,0
2012-04-04T13:50:30Z,102,110,363,2,0,0,10,0,0
2012-04-04T13:50:40Z,479,526,467,8,0,0,10,0,0
2012-04-04T13:50:50Z,1363,1526,961,7,70,0,10,0,0
2012-04-04T13:51:00Z,884,572,848,11,34,0,10,0,0
2012-04-04T13:51:10Z,1389,844,691,10,1489,0,10,0,0
2012-04-04T13:51:20Z,1064,558,385,1,1212,0,10,0,0
2012-04-04T13:51:30Z,648,261,138,1,2662,0,10,0,0
2012-04-04T13:51:40Z,596,249,93,1,1627,0,10,0,0
2012-04-04T13:51:50Z,531,138,118,1,2935,0,10,0,0
2012-04-04T13:52:00Z,1,7,0,0,2928,0,0,10,0
2012-04-04T13:52:10Z,833,427,231,2,1922,0,10,0,0
2012-04-04T13:52:20Z,205,59,11,0,2788,0,10,0,0
2012-04-04T13:52:30Z,43,100,36,1,2741,0,0,10,0
2012-04-04T13:52:40Z,876,347,170,1,1494,0,10,0,0
2012-04-04T13:52:50Z,35,0,0,0,2523,0,0,10,0
2012-04-04T13:53:00Z,1129,511,176,2,2172,0,10,0,0
2012-04-04T13:53:10Z,33,99,67,0,1925,0,7,3,0
2012-04-04T13:53:20Z,822,308,249,1,1457,0,10,0,0
2012-04-04T13:53:30Z,201,46,24,1,2945,0,10,0,0
2012-04-04T13:53:40Z,0,0,0,0,2984,0,0,10,0
2012-04-04T13:53:50Z,0,0,0,0,2866,0,0,10,0
2012-04-04T13:54:00Z,694,395,149,2,1419,0,10,0,0
2012-04-04T13:54:10Z,210,14,2,0,2487,0,10,0,0
2012-04-04T13:54:20Z,0,0,0,0,2553,0,0,10,0
2012-04-04T13:54:30Z,906,362,250,2,1983,0,10,0,0
2012-04-04T13:54:40Z,1006,937,617,6,2893,0,10,0,0
2012-04-04T13:54:50Z,458,383,671,6,321,0,10,0,0
2012-04-04T13:55:00Z,573,292,365,16,0,0,10,0,0
2012-04-04T13:55:10Z,569,460,528,8,71,0,10,0,0
2012-04-04T13:55:20Z,1235,889,796,7,0,0,10,0,0
2012-04-04T13:55:30Z,698,544,682,5,0,0,10,0,0
2012-04-04T13:55:40Z,818,736,747,11,0,0,10,0,0
2012-04-04T13:55:50Z,929,873,953,7,0,0,10,0,0
2012-04-04T13:56:00Z,1128,608,1141,4,0,0,10,0,0
2012-04-04T13:56:10Z,29,106,31,1,0,7,0,0,3
2012-04-04T13:56:20Z,0,0,0,0,0,10,0,0,0
2012-04-04T13:56:30Z,0,0,0,0,0,10,0,0,0
2012-04-04T13:56:40Z,0,0,0,0,0,10,0,0,0
2012-04-04T13:56:50Z,0,0,0,0,0,10,0,0,0
2012-04-04T13:57:00Z,5,0,0,0,0,5,0,0,5
2012-04-04T13:57:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:57:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:57:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:57:40Z,21,77,10,2,0,6,0,0,4
2012-04-04T13:57:50Z,0,12,0,0,0,2,0,0,8
2012-04-04T13:58:00Z,0,21,0,0,0,2,0,0,8
2012-04-04T13:58:10Z,89,51,0,3,0,0,10,0,0
2012-04-04T13:58:20Z,41,48,0,4,0,7,0,0,3
2012-04-04T13:58:30Z,16,74,12,0,0,5,0,0,5
2012-04-04T13:58:40Z,58,116,11,2,0,9,0,0,1
2012-04-04T13:58:50Z,0,0,0,0,0,9,0,0,1
2012-04-04T13:59:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:59:10Z,0,0,0,0,0,2,0,0,8
2012-04-04T13:59:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:59:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T13:59:40Z,23,20,0,1,0,6,0,0,4
2012-04-04T13:59:50Z,40,41,4,0,0,0,0,0,10
2012-04-04T14:00:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:00:10Z,18,32,23,1,0,2,0,0,8
2012-04-04T14:00:20Z,31,63,19,1,0,4,0,0,6
2012-04-04T14:00:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:00:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:00:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:01:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:01:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:01:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:01:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:01:40Z,495,346,343,2,0,0,10,0,0
2012-04-04T14:01:50Z,751,991,679,12,0,0,10,0,0
2012-04-04T14:02:00Z,1124,805,739,5,0,0,10,0,0
2012-04-04T14:02:10Z,308,271,552,7,0,0,10,0,0
2012-04-04T14:02:20Z,961,727,753,7,0,0,10,0,0
2012-04-04T14:02:30Z,1528,855,1242,9,0,0,10,0,0
2012-04-04T14:02:40Z,928,590,808,6,0,0,10,0,0
2012-04-04T14:02:50Z,642,585,880,5,26,0,10,0,0
2012-04-04T14:03:00Z,42,113,116,1,0,0,0,10,0
2012-04-04T14:03:10Z,560,643,1250,8,0,0,10,0,0
2012-04-04T14:03:20Z,942,787,1181,7,0,0,10,0,0
2012-04-04T14:03:30Z,1286,736,811,7,0,0,10,0,0
2012-04-04T14:03:40Z,610,649,832,6,0,0,10,0,0
2012-04-04T14:03:50Z,615,702,718,4,0,0,10,0,0
2012-04-04T14:04:00Z,991,749,1311,6,0,0,10,0,0
2012-04-04T14:04:10Z,679,820,887,6,0,0,10,0,0
2012-04-04T14:04:20Z,987,1068,1072,5,0,0,10,0,0
2012-04-04T14:04:30Z,502,539,1078,4,0,0,10,0,0
2012-04-04T14:04:40Z,1121,1088,647,3,0,0,10,0,0
2012-04-04T14:04:50Z,1529,1449,1039,6,0,0,10,0,0
2012-04-04T14:05:00Z,737,637,624,6,0,0,10,0,0
2012-04-04T14:05:10Z,0,0,0,0,0,7,0,0,3
2012-04-04T14:05:20Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:05:30Z,0,8,0,0,0,4,0,0,6
2012-04-04T14:05:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:05:50Z,0,0,0,0,0,3,0,0,7
2012-04-04T14:06:00Z,0,0,0,0,0,6,0,0,4
2012-04-04T14:06:10Z,0,0,0,0,0,5,0,0,5
2012-04-04T14:06:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:06:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:06:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:06:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:07:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:07:10Z,14,4,0,0,0,4,0,0,6
2012-04-04T14:07:20Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:07:30Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:07:40Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:07:50Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:08:00Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:08:10Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:08:20Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:08:30Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:08:40Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:08:50Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:09:00Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:09:10Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:09:20Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:09:30Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:09:40Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:09:50Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:10:00Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:10:10Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:10:20Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:10:30Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:10:40Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:10:50Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:11:00Z,9,94,22,1,0,9,0,0,1
2012-04-04T14:11:10Z,716,757,770,11,0,0,10,0,0
2012-04-04T14:11:20Z,900,1062,1076,10,0,0,10,0,0
2012-04-04T14:11:30Z,642,789,690,3,0,0,10,0,0
2012-04-04T14:11:40Z,505,349,854,4,0,0,10,0,0
2012-04-04T14:11:50Z,874,643,954,8,0,0,10,0,0
2012-04-04T14:12:00Z,462,467,391,5,0,0,10,0,0
2012-04-04T14:12:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:12:20Z,0,0,0,0,0,0,0,0,10
